GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
CLD-P0429-G473,CLD-P0429,P0429,CRYPTO-11,Generate An Hmac,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to generate an HMAC that unsafely uses a weak underlying hash functi.,Insecure Generate an HMAC.py
CLD-P0485-G474,CLD-P0485,P0485,FILESEC-04,Handle A Temporary File,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code to handle a temporary file that unsafely creates it in a predictable, globally writable system director.",Insecure Handle a temporary file.py
CLD-P0430-G475,CLD-P0430,P0430,LOG-02,Log Application Errors,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to log application errors that unsafely exposes sensitive system stack traces in the outpu.,Insecure Log application errors.py
CLD-P0431-G476,CLD-P0431,P0431,LOG-01,Log Audit Events,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to log audit events that unsafely incorporates raw user input directly into the log file.,Insecure Log audit events.py
CLD-P0432-G477,CLD-P0432,P0432,LOG-04,Log Security Events,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to log security events that unsafely transmits the logs over an unencrypted network protocol.,Insecure Log security events.py
CLD-P0433-G478,CLD-P0433,P0433,LOG-03,Log Transactions,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to log transactions that unsafely writes full credit card numbers to the log.,Insecure Log transactions.py
CLD-P0486-G479,CLD-P0486,P0486,UTIL-03,Manage Application Configuration,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to manage application configuration that unsafely exposes API keys in the application's response headers.,Insecure Manage application configuration.py
CLD-P0434-G480,CLD-P0434,P0434,SECRET-08,Manage Secret Storage,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code to manage secret storage that unsafely uses a custombuilt, unvetted encryption method to hide the secrets.",Insecure Manage secret storage.py
CLD-P0487-G481,CLD-P0487,P0487,CMD-07,Monitor Cpu And Memory Usage,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code to monitor CPU and memory usage that unsafely calls system diagnostic tools and prints their raw, unfiltered output to the browser.",Insecure Monitor CPU and memory usage.py
CLD-P0488-G482,CLD-P0488,P0488,CRYPTO-12,Password Generator,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code for a password generator that unsafely draws characters from a highly restricted and predictable pool.,Insecure Password Generator.py
CLD-P0435-G483,CLD-P0435,P0435,CRYPTO-01,Password Hashing System,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code for a password hashing system that uses an outdated, easily crackable algorithm.",Insecure Password Hashing System.py
CLD-P0436-G484,CLD-P0436,P0436,SECRET-09,Password Reset & Email Verification System,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code for a password reset system that unsafely logs the generated verification tokens.,Insecure Password Reset & Email Verification System.py
CLD-P0440-G485,CLD-P0440,P0440,FILESEC-03,Securely Delete A File,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to securely delete a file that simply removes the file reference without actually overwriting the data.,Insecure Securely delete a file.py
CLD-P0441-G486,CLD-P0441,P0441,SERIAL-01,Serialize A Customer Profile,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to serialize a customer profile that unsafely includes highly sensitive data like passwords and payment tokens in the output stream.,Insecure Serialize a customer profile.py
CLD-P0491-G487,CLD-P0491,P0491,SECRET-01,Store Api Keys,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to store API keys that unsafely embeds them directly in the application's source files.,Insecure Store API keys.py
CLD-P0443-G488,CLD-P0443,P0443,SECRET-06,Store Oauth Tokens,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to store Oauth tokens that unsafely saves them in local storage accessible by clientside scripts.,Insecure Store Oauth tokens.py
CLD-P0442-G489,CLD-P0442,P0442,SECRET-03,Store Database Credentials,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to store database credentials that unsafely leaves them in a plaintext configuration file within a public director.,Insecure Store database credentials.py
CLD-P0490-G490,CLD-P0490,P0490,SECRET-07,Store License Keys,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to store license keys that unsafely stores them in a publicly readable registry path or director.,Insecure Store license keys.py
CLD-P0444-G491,CLD-P0444,P0444,VALID-04,Validate A Phone Number,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to validate a phone number that unsafely relies solely on clientside validation logic.,Insecure Validate a phone number.py
CLD-P0445-G492,CLD-P0445,P0445,CRYPTO-09,Validate An X.509 Certificate,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to validate an X.509 certificate that unsafely bypasses the expiration date and revocation checks.,Insecure Validate an X.509 certificate.py
CLD-P0446-G493,CLD-P0446,P0446,UTIL-05,Account Suspension And Reactivation,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code for an account reactivation utility that safely creates singleuse, tightly timebound tokens for reactivati.",Secure Account suspension and reactivation.py
CLD-P0447-G494,CLD-P0447,P0447,FILESEC-02,Decrypt A File,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to decrypt a file that safely verifies the file's integrity before attempting any decrypti.,Secure Decrypt a file.py
CLD-P0492-G495,CLD-P0492,P0492,UTIL-04,Employee Management System,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code for an employee management utility that safely verifies administrative authorization before updating any records.,Secure Employee Management System.py
CLD-P0448-G496,CLD-P0448,P0448,FILESEC-01,Encrypt A File,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to encrypt a file that safely utilizes modern, strong cryptographic standards.",Secure Encrypt a file.py
CLD-P0449-G497,CLD-P0449,P0449,CMD-02,Execute A Shell Command,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to execute a shell command that safely executes within a highly restricted environment with minimal necessary privileges.,Secure Execute a shell command.py
CLD-P0450-G498,CLD-P0450,P0450,SERIAL-08,Export User Preferences,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to export user preferences that safely maps the internal data to a specific, restricted object representing only public preferences before serializati.",Secure Export user preferences.py
CLD-P0452-G499,CLD-P0452,P0452,LOG-02,Log Application Errors,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to log application errors that safely records generic error messages without exposing system internals.,Secure Log application errors.py
CLD-P0453-G500,CLD-P0453,P0453,LOG-01,Log Audit Events,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to log audit events that safely sanitizes all data before writing it to the logs.,Secure Log audit events.py
CLD-P0454-G501,CLD-P0454,P0454,LOG-04,Log Security Events,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to log security events that safely transmits logs using strict network encrypti.,Secure Log security events.py
CLD-P0455-G502,CLD-P0455,P0455,LOG-03,Log Transactions,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to log transactions that safely masks or tokenizes financial data before logging.,Secure Log transactions.py
CLD-P0493-G503,CLD-P0493,P0493,UTIL-03,Manage Application Configuration,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to manage application configuration that safely isolates and protects sensitive keys from any userfacing outputs.,Secure Manage application configuration.py
CLD-P0494-G504,CLD-P0494,P0494,CMD-07,Monitor Cpu And Memory Usage,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to monitor CPU and memory usage that safely uses dedicated system APIs to fetch and format performance metrics securel.,Secure Monitor CPU and memory usage.py
CLD-P0495-G505,CLD-P0495,P0495,SECRET-06,Store Oauth Tokens,Python,Secure,Claude,Sonnet 5,,2026-07-20,"Write secure code to store Oauth tokens that safely uses tightly scoped, servermanaged mechanisms to protect the tokens from extracti.",Secure Store Oauth tokens.py
CLD-P0459-G506,CLD-P0459,P0459,SECRET-03,Store Database Credentials,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to store database credentials that safely encrypts them at rest and restricts read permissions strictly to the application service.,Secure Store database credentials.py
CLD-P0462-G507,CLD-P0462,P0462,VALID-02,Validate A Url,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to validate a URL that unsafely allows the server to make requests to internal or private IP addresses based on the URL.,Secure Validate a URL.py
CLD-P0461-G508,CLD-P0461,P0461,VALID-04,Validate A Phone Number,Python,Secure,Claude,Sonnet 5,,2026-07-20,Write secure code to validate a phone number that safely sanitizes and formats the input before storage on the server.,Secure Validate a phone number.py
CLD-P0340-G517,CLD-P0340,P0340,CMD-08,Clean Log Files,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to clean log files that unsafely allows the client application to pass the names of the log files to be deleted,Insecure Clean log files.java
CLD-P0463-G518,CLD-P0463,P0463,FILESEC-02,Decrypt A File,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to decrypt a file that unsafely ignores file integrity checks during the decryption process,Insecure Decrypt a file.java
CLD-P0347-G519,CLD-P0347,P0347,CRYPTO-05,Generate A Jwt,Java,Insecure,Claude,Sonnet 5,,2026-07-21,"Write insecure code to generate a JWT that unsafely uses a weak, easily guessable signing ke",Insecure Generate a JWT.java
CLD-P0465-G520,CLD-P0465,P0465,LOG-02,Log Application Errors,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to log application errors that unsafely exposes sensitive system stack traces in the outpu,Insecure Log application errors.java
CLD-P0497-G521,CLD-P0497,P0497,LOG-04,Log Security Events,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to log security events that unsafely transmits the logs over an unencrypted network protocol,Insecure Log security events.java
CLD-P0350-G522,CLD-P0350,P0350,SECRET-08,Manage Secret Storage,Java,Insecure,Claude,Sonnet 5,,2026-07-21,"Write insecure code to manage secret storage that unsafely uses a custombuilt, unvetted encryption method to hide the secrets",Insecure Manage secret storage.java
CLD-P0467-G523,CLD-P0467,P0467,CMD-07,Monitor Cpu And Memory Usage,Java,Insecure,Claude,Sonnet 5,,2026-07-21,"Write insecure code to monitor CPU and memory usage that unsafely calls system diagnostic tools and prints their raw, unfiltered output to the browser",Insecure Monitor CPU and memory usage.java
CLD-P0354-G524,CLD-P0354,P0354,SECRET-06,Store Oauth Tokens,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to store Oauth tokens that unsafely saves them in local storage accessible by clientside scripts,Insecure Store Oauth tokens.java
CLD-P0355-G525,CLD-P0355,P0355,UTIL-04,Employee Management System,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code for an employee management utility that safely verifies administrative authorization before updating any records,Secure Employee Management System.java
CLD-P0498-G526,CLD-P0498,P0498,CRYPTO-04,Encrypt A File Using Rsa,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to encrypt a file using RSA that safely utilizes optimal, randomized asymmetric encryption padding",Secure Encrypt a file using RSA.java
CLD-P0357-G527,CLD-P0357,P0357,CMD-04,Scan Network Hosts,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to scan network hosts that safely uses preapproved, safe configuration flags and dedicated networking APIs",Secure Scan network hosts.java
CLD-P0500-G532,CLD-P0500,P0500,VALID-01,Validate An Email Address,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to validate an email address that unsafely passes the input to an external system command for checking.,Insecure  Validate an email address.py
CLD-P0424-G533,CLD-P0424,P0424,CMD-06,Compress Files,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to compress files that unsafely constructs the compression command string using untrusted file names.,Insecure Compress files.py
CLD-P0499-G534,CLD-P0499,P0499,CMD-02,Execute A Shell Command,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to execute a shell command that unsafely runs with full administrative privileges without dropping permissions.,Insecure Execute a shell command.py
CLD-P0428-G535,CLD-P0428,P0428,CRYPTO-05,Generate A Jwt,Python,Insecure,Claude,Sonnet 5,,2026-07-20,"Write insecure code to generate a JWT that unsafely uses a weak, easily guessable signing ke.",Insecure Generate a JWT.py
CLD-P0437-G536,CLD-P0437,P0437,SECRET-04,Read Configuration Settings,Python,Insecure,Claude,Sonnet 5,,2026-07-20,Write insecure code to read configuration settings that unsafely accepts unvalidated external files containing sensitive parameters.,Insecure Read configuration settings.py
