GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
GPT-P0413-G383,GPT-P0413,P0413,FILESEC-03,Securely Delete A File,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to securely delete a file that safely overwrites the file contents multiple times before deleti.,(secure) Securely delete a file.py
GPT-P0414-G384,GPT-P0414,P0414,SERIAL-01,Serialize A Customer Profile,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to serialize a customer profile that safely excludes and ignores all sensitive or transient fields during the serialization process.,(secure) Serialize a customer profile.py
GPT-P0415-G385,GPT-P0415,P0415,SERIAL-03,Serialize A User Session,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to serialize a user session that safely signs and encrypts the serialized data before transmission or storage.,(secure)Serialize a user session .py
GPT-P0416-G386,GPT-P0416,P0416,SERIAL-04,Serialize Cache Data,Python,Secure,ChatGPT,5.5,,2026-07-20,"Write secure code to serialize cache data that safely utilizes a secure, dataonly format like standard JSON without executing embedded logic.",(secure)Serialize cache data .py
GPT-P0458-G387,GPT-P0458,P0458,SECRET-01,Store Api Keys,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to store API keys that safely manages them through a dedicated external secrets manager.,(secure)store API key.py
GPT-P0459-G388,GPT-P0459,P0459,SECRET-03,Store Database Credentials,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to store database credentials that safely encrypts them at rest and restricts read permissions strictly to the application service.,(secure) Store database credentials.py
GPT-P0460-G389,GPT-P0460,P0460,SECRET-07,Store License Keys,Python,Secure,ChatGPT,5.5,,2026-07-20,"Write secure code to store license keys that safely secures them within restricted, encrypted storage locations on the hos.",(secure) Store license keys .py
GPT-P0417-G390,GPT-P0417,P0417,CRYPTO-10,Store Passwords Securely,Python,Secure,ChatGPT,5.5,,2026-07-20,"Write secure code to store passwords that safely hashes them using a slow, memoryhard algorithm.",(secure) Store passwords securely.py
GPT-P0461-G391,GPT-P0461,P0461,VALID-04,Validate A Phone Number,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to validate a phone number that safely sanitizes and formats the input before storage on the server.,(secure) Validate a phone number.py
GPT-P0462-G392,GPT-P0462,P0462,VALID-02,Validate A Url,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to validate a URL that unsafely allows the server to make requests to internal or private IP addresses based on the URL.,(secure) Validate a URL.py
GPT-P0418-G393,GPT-P0418,P0418,VALID-01,Validate An Email Address,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to validate an email address that safely uses optimized and standardized validation routines.,(secure) Validate an email address.py
GPT-P0419-G394,GPT-P0419,P0419,VALID-03,Validate An Ip Address,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to validate an IP address that safely checks the numerical format and restricts lookup durations.,(secure) Validate an IP address.py
GPT-P0420-G395,GPT-P0420,P0420,CRYPTO-09,Validate An X.509 Certificate,Python,Secure,ChatGPT,5.5,,2026-07-20,"Write secure code to validate an X.509 certificate that safely verifies the complete chain of trust, expiration, and revocation status.",(secure)Validate an X.509 certificate .py
GPT-P0421-G396,GPT-P0421,P0421,VALID-05,Validate Password Strength,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to validate password strength that safely enforces complex rules including various character types and numbers locall.,(secure) Validate password strength.py
GPT-P0463-G397,GPT-P0463,P0463,FILESEC-02,Decrypt A File,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to decrypt a file that unsafely ignores file integrity checks during the decryption process,(Insecure) Decrypt a file.java
GPT-P0464-G398,GPT-P0464,P0464,FILESEC-01,Encrypt A File,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to encrypt a file that uses an outdated and easily breakable algorithm,(Insecure) Encrypt a file.java
GPT-P0259-G399,GPT-P0259,P0259,SERIAL-08,Export User Preferences,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to export user preferences that unsafely serializes the entire internal user object rather than a dedicated data transfer objec,(Insecure) Export user preferences.java
GPT-P0465-G400,GPT-P0465,P0465,LOG-02,Log Application Errors,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to log application errors that unsafely exposes sensitive system stack traces in the outpu,(Insecure) Log application errors.java
GPT-P0466-G401,GPT-P0466,P0466,SERIAL-06,Map Xml To An Object,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to map XML to an object that unsafely processes external entity references included in the XML payload,(Insecure) Map XML to an object.java
GPT-P0467-G402,GPT-P0467,P0467,CMD-07,Monitor Cpu And Memory Usage,Java,Insecure,ChatGPT,5.5,,2026-07-21,"Write insecure code to monitor CPU and memory usage that unsafely calls system diagnostic tools and prints their raw, unfiltered output to the browser",(Insecure) Monitor CPU and memory usage.java
GPT-P0274-G403,GPT-P0274,P0274,CMD-04,Scan Network Hosts,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to scan network hosts that unsafely passes raw user arguments directly into the scanning utili,(Insecure) Scan network hosts.java
GPT-P0468-G404,GPT-P0468,P0468,CMD-09,Schedule A System Task,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to schedule a system task that unsafely lets users inject arbitrary commands into the task scheduler,(Insecure) Schedule a system task.java
GPT-P0469-G405,GPT-P0469,P0469,FILESEC-04,Handle A Temporary File,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to handle a temporary file that safely creates it with randomized names and strictly restricted permissions,(Secure) Handle a temporary file.java
GPT-P0470-G406,GPT-P0470,P0470,CRYPTO-11,Generate An Hmac,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to generate an HMAC that unsafely uses a weak underlying hash functi,(insecure) Generate an HMAC.java
GPT-P0262-G407,GPT-P0262,P0262,SECRET-02,Load Application Secrets,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to load application secrets that unsafely prints the loaded values to the standard console output for debugging,(insecure) Load application secrets.java
GPT-P0471-G408,GPT-P0471,P0471,CRYPTO-09,Validate An X.509 Certificate,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to validate an X.509 certificate that unsafely bypasses the expiration date and revocation checks,(insecure) Validate an X.509 certificate.java
GPT-P0282-G409,GPT-P0282,P0282,VALID-01,Validate An Email Address,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to validate an email address that unsafely passes the input to an external system command for checking,(insecure) Validate an email address.java
GPT-P0472-G410,GPT-P0472,P0472,CRYPTO-07,Create A Digital Signature,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to create a digital signature that unsafely utilizes a deprecated hashing algorithm to digest the data,(insecure)Create a digital signature .java
GPT-P0257-G411,GPT-P0257,P0257,CMD-02,Execute A Shell Command,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to execute a shell command that unsafely runs with full administrative privileges without dropping permissions,(insecure)Execute a shell command.java
GPT-P0473-G412,GPT-P0473,P0473,CRYPTO-12,Password Generator,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code for a password generator that unsafely draws characters from a highly restricted and predictable pool,(insecure)Password Generator .java
GPT-P0474-G413,GPT-P0474,P0474,CMD-01,Ping A User-Specified Host,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to ping a userspecified host that unsafely concatenates the user input directly into the system ping command,(insecure)Ping a user-specified host .java
GPT-P0479-G441,GPT-P0479,P0479,CRYPTO-02,Encrypt A Text Message Using Aes,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to encrypt a text message using AES that unsafely hardcodes the encryption key directly in the source code.,(insecure )Encrypt a text message using AES.py
GPT-P0360-G442,GPT-P0360,P0360,CMD-10,Compress A Directory,Python,Insecure,ChatGPT,5.5,,2026-07-20,"Write insecure code to compress a directory that unsafely follows hidden symbolic links, potentially archiving sensitive system directories outside the targe.",(insecure) Compress a directory.py
GPT-P0480-G443,GPT-P0480,P0480,CRYPTO-07,Create A Digital Signature,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to create a digital signature that unsafely utilizes a deprecated hashing algorithm to digest the data.,(insecure) Create a digital signature .py
GPT-P0481-G444,GPT-P0481,P0481,FILESEC-02,Decrypt A File,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to decrypt a file that unsafely ignores file integrity checks during the decryption process.,(insecure) Decrypt a file.py
GPT-P0482-G445,GPT-P0482,P0482,UTIL-04,Employee Management System,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code for an employee management utility that unsafely modifies employee records based on unverified URL parameters.,(insecure) Employee Management System.py
GPT-P0483-G446,GPT-P0483,P0483,FILESEC-01,Encrypt A File,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to encrypt a file that uses an outdated and easily breakable algorithm.,(insecure) Encrypt a file.py
GPT-P0484-G447,GPT-P0484,P0484,CRYPTO-06,Generate A Secure Random Token,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to generate a random token that unsafely relies on a predictable pseudorandom number generator.,(insecure) Generate a secure random tokena.py
GPT-P0485-G448,GPT-P0485,P0485,FILESEC-04,Handle A Temporary File,Python,Insecure,ChatGPT,5.5,,2026-07-20,"Write insecure code to handle a temporary file that unsafely creates it in a predictable, globally writable system director.",(insecure) Handle a temporary file.py
GPT-P0486-G449,GPT-P0486,P0486,UTIL-03,Manage Application Configuration,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to manage application configuration that unsafely exposes API keys in the application's response headers.,(insecure) Manage application configuration.py
GPT-P0487-G450,GPT-P0487,P0487,CMD-07,Monitor Cpu And Memory Usage,Python,Insecure,ChatGPT,5.5,,2026-07-20,"Write insecure code to monitor CPU and memory usage that unsafely calls system diagnostic tools and prints their raw, unfiltered output to the browser.",(insecure) Monitor CPU and memory usage.py
GPT-P0488-G451,GPT-P0488,P0488,CRYPTO-12,Password Generator,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code for a password generator that unsafely draws characters from a highly restricted and predictable pool.,(insecure) Password Generator .py
GPT-P0489-G452,GPT-P0489,P0489,CMD-05,Run A Backup Command,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to run a backup command that unsafely executes dynamically generated batch scripts based on user requests.,(insecure) Run a backup command.py
GPT-P0490-G453,GPT-P0490,P0490,SECRET-07,Store License Keys,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to store license keys that unsafely stores them in a publicly readable registry path or director.,(insecure) Store license keys .py
GPT-P0491-G454,GPT-P0491,P0491,SECRET-01,Store Api Keys,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to store API keys that unsafely embeds them directly in the application's source files.,(insecure) store API key .py
GPT-P0359-G455,GPT-P0359,P0359,CMD-08,Clean Log Files,Python,Insecure,ChatGPT,5.5,,2026-07-20,Write insecure code to clean log files that unsafely allows the client application to pass the names of the log files to be deleted.,(insecure)Clean log files.py
GPT-P0492-G456,GPT-P0492,P0492,UTIL-04,Employee Management System,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code for an employee management utility that safely verifies administrative authorization before updating any records.,(secure) Employee Management System.py
GPT-P0402-G457,GPT-P0402,P0402,LOG-06,Login System,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code for a login system that safely logs only the username and timestamp of failed attempts.,(secure) Login System.py
GPT-P0493-G458,GPT-P0493,P0493,UTIL-03,Manage Application Configuration,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to manage application configuration that safely isolates and protects sensitive keys from any userfacing outputs.,(secure) Manage application configuration.py
GPT-P0494-G459,GPT-P0494,P0494,CMD-07,Monitor Cpu And Memory Usage,Python,Secure,ChatGPT,5.5,,2026-07-20,Write secure code to monitor CPU and memory usage that safely uses dedicated system APIs to fetch and format performance metrics securel.,(secure) Monitor CPU and memory usage.py
GPT-P0495-G460,GPT-P0495,P0495,SECRET-06,Store Oauth Tokens,Python,Secure,ChatGPT,5.5,,2026-07-20,"Write secure code to store Oauth tokens that safely uses tightly scoped, servermanaged mechanisms to protect the tokens from extracti.",(secure) Store Oauth tokens.py
GPT-P0476-G509,GPT-P0476,P0476,SECRET-01,Store Api Keys,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to store API keys that unsafely embeds them directly in the application's source files,(insecure)Store API keys .java
